"","x","y","cellType"
"6574",1738.70265151515,1190.73863636364,"Immune"
"6575",1737.28031809145,1218.67395626243,"Immune"
"6578",1738.18849840256,966.498402555911,"Keratin+ Tumour"
"6579",1743.36211031175,1418.92206235012,"Keratin+ Tumour"
"6580",1738.9645232816,1568.29711751663,"Keratin+ Tumour"
"6581",1745.05866666667,821.538666666667,"p53+Tumour"
"6583",1742.26701570681,670.979057591623,"Keratin+ Tumour"
"6587",1746.68535825545,1390.60747663551,"Keratin+ Tumour"
"6588",1746.27531083481,1589.45648312611,"Keratin+ Tumour"
"6589",1743.90994371482,1940.76360225141,"Immune"
"6590",1744.99534883721,130.479069767442,"p53+Tumour"
"6591",1751.81292517007,177.416099773243,"Keratin+ Tumour"
"6592",1743.40716612378,483.127035830619,"Keratin+ Tumour"
"6594",1741.1884057971,724.289855072464,"Keratin+ Tumour"
"6595",1741.39615384615,937.861538461538,"Keratin+ Tumour"
"6597",1750.63078703704,1888.08333333333,"Keratin+ Tumour"
"6598",1743.96043165468,270.25,"Immune"
"6599",1745.02386634845,317.36276849642,"Immune"
"6600",1751.97450110865,435.652993348115,"Keratin+ Tumour"
"6601",1748.50894308943,39.1674796747967,"p53+Tumour"
"6603",1749.26181102362,743.322834645669,"Keratin+ Tumour"
"6604",1748,1461.68347826087,"Keratin+ Tumour"
"6606",1748.59342560554,1278.01730103806,"Keratin+ Tumour"
"6607",1752.93696275072,1365.69627507163,"p53+Tumour"
"6608",1748.50980392157,1749.34640522876,"Keratin+ Tumour"
"6609",1751.82967741935,1782.32774193548,"Keratin+ Tumour"
"6610",1752.18030050083,242.025041736227,"Immune"
"6611",1749.7602862254,1067.33273703041,"Keratin+ Tumour"
"6612",1747.86440677966,1164.34463276836,"Keratin+ Tumour"
"6613",1744.74747474747,1441.78787878788,"Keratin+ Tumour"
"6614",1749.61090225564,381.125939849624,"Keratin+ Tumour"
"6616",1750.97950819672,866.534836065574,"Mesenchymal"
"6617",1754.64419475655,1021.48876404494,"Keratin+ Tumour"
"6618",1748.9165329053,1309.76565008026,"p53+Tumour"
"6619",1753.94466936572,581.411605937922,"Keratin+ Tumour"
"6620",1753.87214611872,710.668188736682,"p53+Tumour"
"6621",1748.34172661871,1038.84532374101,"Keratin+ Tumour"
"6623",1753.962890625,1485.380859375,"Keratin+ Tumour"
"6624",1755.07784431138,402.925149700599,"Keratin+ Tumour"
"6625",1754.20521172638,530.785016286645,"Keratin+ Tumour"
"6626",1753.96103896104,959.114718614719,"p53+Tumour"
"6627",1752.10729613734,1207.6652360515,"Immune"
"6628",1750.41155234657,1336.2202166065,"Keratin+ Tumour"
"6629",1761.19288389513,500.825842696629,"Keratin+ Tumour"
"6630",1757.43421052632,661.277777777778,"Keratin+ Tumour"
"6632",1764.32835820896,219.606965174129,"p53+Tumour"
"6633",1751.72423398329,1521.41782729805,"Tumour"
"6635",1752.57633587786,912.660305343511,"Immune"
"6637",1759.92194403535,772.630338733431,"Keratin+ Tumour"
"6640",1759.0298013245,1151.80463576159,"Keratin+ Tumour"
"6641",1756.35185185185,1296.98148148148,"Keratin+ Tumour"
"6642",1757.38356164384,290.668493150685,"Immune"
"6643",1758.43112244898,933.352040816327,"Keratin+ Tumour"
"6644",1755.47340425532,1246.00531914894,"Immune"
"6646",1769.08689655172,143.504137931034,"p53+Tumour"
"6647",1762.15283842795,691.244541484716,"p53+Tumour"
"6648",1762.65853658537,797.549889135255,"Keratin+ Tumour"
"6649",1760.18918918919,979.373464373464,"Keratin+ Tumour"
"6650",1763.59864864865,1563.86621621622,"Keratin+ Tumour"
"6651",1759.08358208955,1864.31940298507,"Keratin+ Tumour"
"6652",1760.21290322581,257.941935483871,"Immune"
"6653",1763.89261744966,1906.48322147651,"Immune"
"6654",1763.96610169492,68.1426553672316,"p53+Tumour"
"6655",1762.24102564103,93.2538461538462,"p53+Tumour"
"6656",1763.21782178218,549.905940594059,"Keratin+ Tumour"
"6658",1763.81058020478,844.778156996587,"Keratin+ Tumour"
"6660",1769.93582887701,364.590909090909,"Keratin+ Tumour"
"6661",1766.6341991342,1500.68831168831,"Keratin+ Tumour"
"6662",1759.87647058824,1724.03529411765,"Unidentified"
"6664",1766.84789644013,272.546925566343,"Mesenchymal"
"6665",1772.94517958412,1118.51134215501,"Keratin+ Tumour"
"6670",1766.3873015873,727.539682539683,"p53+Tumour"
"6672",1765.34482758621,1809.90517241379,"Keratin+ Tumour"
"6673",1765.52272727273,466.454545454545,"Keratin+ Tumour"
"6674",1767.37226277372,1236.48175182482,"Immune"
"6675",1769.74366197183,1388.73802816901,"Keratin+ Tumour"
"6677",1781.46688741722,597.435430463576,"Keratin+ Tumour"
"6678",1778.58560311284,642.387159533074,"Keratin+ Tumour"
"6679",1768.11974110032,1085.18122977346,"Immune"
"6680",1768.86912751678,1636.35402684564,"Keratin+ Tumour"
"6683",1778.09710391823,518.933560477002,"Keratin+ Tumour"
"6685",1773.28495575221,893.773451327434,"Immune"
"6687",1765.46808510638,812.042553191489,"Keratin+ Tumour"
"6688",1773.43902439024,958.059866962306,"Immune"
"6689",1778.54604550379,1038.73889490791,"Keratin+ Tumour"
"6690",1773.42832469775,1178.40069084629,"p53+Tumour"
"6691",1767.88844621514,1776.30278884462,"Keratin+ Tumour"
"6692",1776.10503597122,1852.54244604317,"Keratin+ Tumour"
"6693",1765.35897435897,202.91452991453,"Keratin+ Tumour"
"6694",1771.16312056738,387.31914893617,"Keratin+ Tumour"
"6695",1772.07531380753,748.853556485356,"Keratin+ Tumour"
"6696",1776.4182444062,828.123924268503,"Keratin+ Tumour"
"6697",1770.98192771084,921.174698795181,"Immune"
"6698",1771.92369477912,993.295180722892,"Keratin+ Tumour"
"6700",1778.46762589928,1583.92446043165,"Keratin+ Tumour"
"6701",1774.69055374593,1876.24755700326,"Keratin+ Tumour"
"6702",1772.26421404682,195.61872909699,"Keratin+ Tumour"
"6703",1773.56129032258,677.077419354839,"Keratin+ Tumour"
"6704",1773.67805755396,1751.54316546763,"Keratin+ Tumour"
"6705",1775.25942350333,407.317073170732,"Keratin+ Tumour"
"6706",1777.25755166932,1518.07313195548,"Keratin+ Tumour"
"6707",1773.81114551084,1603.12074303406,"Keratin+ Tumour"
"6708",1776.06170598911,1942.90381125227,"Immune"
"6709",1783.33269961977,538.61216730038,"Keratin+ Tumour"
"6710",1775.37656903766,575.945606694561,"Keratin+ Tumour"
"6711",1774.04,809.56,"Keratin+ Tumour"
"6712",1772.9453125,1205.095703125,"Immune"
"6713",1772.3141025641,1305.36538461538,"Immune"
"6714",1775.64583333333,1536.59027777778,"Keratin+ Tumour"
"6715",1780.61605839416,49.3197080291971,"Keratin+ Tumour"
"6716",1778.08187134503,295.198830409357,"Immune"
"6717",1780.021875,443.1921875,"Keratin+ Tumour"
"6718",1776.34848484848,1222.5303030303,"Immune"
"6719",1787.41775147929,1063.67100591716,"Keratin+ Tumour"
"6720",1777.89448441247,1827.23021582734,"Keratin+ Tumour"
"6721",1776.17063492063,1924.43650793651,"Immune"
"6722",1780.62983425414,231.585635359116,"Immune"
"6723",1778.46071428571,468.65,"Keratin+ Tumour"
"6724",1779.18320610687,664.740458015267,"Keratin+ Tumour"
"6725",1779.92147806005,1347.00461893764,"Keratin+ Tumour"
"6726",1781.3085106383,31.5744680851064,"Mesenchymal"
"6727",1787.19117647059,89.7590497737557,"p53+Tumour"
"6728",1776.74285714286,1662.52380952381,"Keratin+ Tumour"
"6729",1783.46556473829,1162.33608815427,"p53+Tumour"
"6730",1778.98130841121,114.967289719626,"Keratin+ Tumour"
"6731",1788.93376068376,418.089743589744,"Keratin+ Tumour"
"6732",1783.79386712095,715.480408858603,"Keratin+ Tumour"
"6733",1788.54891994917,779.540025412961,"Keratin+ Tumour"
"6734",1780.79781420765,1371.1912568306,"Keratin+ Tumour"
"6735",1787.98923444976,1480.19497607656,"Keratin+ Tumour"
"6736",1781.848,1690.68,"Keratin+ Tumour"
"6737",1779.7967032967,1808.4010989011,"Keratin+ Tumour"
"6738",1786.54778156997,1983.28156996587,"Immune"
"6739",1786.17039106145,1320.45670391061,"Keratin+ Tumour"
"6740",1788.832,1619.4928,"Keratin+ Tumour"
"6741",1791.80558539205,1765.79806659506,"Keratin+ Tumour"
"6742",1783.07692307692,920.769230769231,"Immune"
"6743",1784.38620689655,1424.66206896552,"Keratin+ Tumour"
"6746",1786.9589977221,689.380410022779,"Keratin+ Tumour"
"6748",1794.92419825073,745.043731778426,"Keratin+ Tumour"
"6749",1794.04142011834,1132.77366863905,"Keratin+ Tumour"
"6750",1788.78649237473,1269.6165577342,"Immune"
"6751",1792.17485265226,1566.25736738703,"Keratin+ Tumour"
"6752",1797.58501118568,806.887024608501,"Keratin+ Tumour"
"6753",1788.82820512821,1645.12307692308,"Keratin+ Tumour"
"6757",1789.92358803987,250.461794019934,"Immune"
"6758",1789.09577464789,384.8,"Keratin+ Tumour"
"6759",1787.74226804124,1241.05360824742,"Immune"
"6760",1792.80636604775,1400.60875331565,"Keratin+ Tumour"
"6762",1797.01659751037,496.377593360996,"Keratin+ Tumour"
"6763",1786.80512820513,1085.94871794872,"Keratin+ Tumour"
"6764",1788.69677419355,1500.98709677419,"Keratin+ Tumour"
"6767",1787.70684039088,996.013029315961,"Endothelial"
"6768",1795.26470588235,1256.04901960784,"Endothelial"
"6769",1791.23684210526,1452.92763157895,"Keratin+ Tumour"
"6771",1800.34169653524,312.045400238949,"Immune"
"6772",1791.15873015873,458.079365079365,"Keratin+ Tumour"
"6773",1791.19263456091,1287.41076487252,"Immune"
"6774",1794.04693140794,1362.27797833935,"Keratin+ Tumour"
"6775",1794.05631067961,200.695145631068,"Keratin+ Tumour"
"6777",1791.21568627451,165.505882352941,"Keratin+ Tumour"
"6780",1792.11160714286,1812.27232142857,"Keratin+ Tumour"
"6781",1792.04918032787,148.172131147541,"Keratin+ Tumour"
"6782",1799.70204081633,365.822448979592,"Keratin+ Tumour"
"6783",1795.05454545455,843.824242424242,"Keratin+ Tumour"
"6784",1796.61538461538,933.018218623482,"Immune"
"6785",1796.07371794872,1151.21153846154,"Keratin+ Tumour"
"6786",1785.31730769231,1792.27403846154,"Keratin+ Tumour"
"6787",1800.8316970547,279.345021037868,"Immune"
"6788",1799.22368421053,471.815789473684,"Keratin+ Tumour"
"6789",1792.07855973813,558.780687397709,"Keratin+ Tumour"
"6791",1802.43500643501,1179.18146718147,"p53+Tumour"
"6793",1795.03736654804,1895.12633451957,"Keratin+ Tumour"
"6794",1799.19909502262,1103.77601809955,"Keratin+ Tumour"
"6795",1805.49704142012,1552.35207100592,"Keratin+ Tumour"
"6796",1799.31509433962,1847.9679245283,"Keratin+ Tumour"
"6797",1793.96721311475,2015.74590163934,"Keratin+ Tumour"
"6798",1798.37037037037,828.689814814815,"Keratin+ Tumour"
"6799",1805.90050377834,1876.85768261965,"Keratin+ Tumour"
"6801",1797.96629213483,521.792134831461,"Keratin+ Tumour"
"6802",1802.25499231951,879.385560675883,"Keratin+ Tumour"
"6804",1805.90486725664,683.033185840708,"Keratin+ Tumour"
"6805",1797.29,900.67,"Immune"
"6806",1797.31952662722,1828.01183431953,"Keratin+ Tumour"
"6807",1799.45544554455,661.975247524752,"Keratin+ Tumour"
"6808",1807.1684698609,718.967542503864,"Keratin+ Tumour"
"6809",1809.10306406685,1429.22701949861,"Keratin+ Tumour"
"6811",1808.5987590486,1207.93588417787,"p53+Tumour"
"6812",1803.40495867769,1787.40495867769,"Keratin+ Tumour"
"6813",1800.68224299065,1798.65420560748,"Keratin+ Tumour"
"6814",1805.47631241997,121.581306017926,"p53+Tumour"
"6815",1802.41472868217,1342.7015503876,"Keratin+ Tumour"
"6816",1812.39431279621,1312.58388625592,"Keratin+ Tumour"
"6818",1805.37669902913,1595.01941747573,"Keratin+ Tumour"
"6819",1803.22165820643,1662.45008460237,"Keratin+ Tumour"
"6820",1802.41082164329,1683.52304609218,"Keratin+ Tumour"
"6821",1809.89343482398,338.167459562322,"Keratin+ Tumour"
"6822",1812.09407216495,617.734536082474,"Keratin+ Tumour"
"6823",1805.47006651885,990.252771618625,"Immune"
"6825",1804.47389558233,97.9799196787149,"p53+Tumour"
"6826",1809.330078125,212.19140625,"p53+Tumour"
"6828",1808.32480818414,1508.35549872123,"Keratin+ Tumour"
"6830",1802.19607843137,434.156862745098,"Keratin+ Tumour"
"6831",1801.43126684636,1011.25606469003,"Immune"
"6833",1808.17065868263,1816.79341317365,"Keratin+ Tumour"
"6834",1814.50470219436,290.981191222571,"Mesenchymal"
"6835",1811.08963093146,1624.4007029877,"Keratin+ Tumour"
"6837",1817.89828801611,589.440080563948,"Keratin+ Tumour"
"6838",1811.03829787234,700.706382978723,"Keratin+ Tumour"
"6839",1814.672436751,780.737683089214,"Keratin+ Tumour"
"6842",1814.93385650224,1466.18609865471,"Keratin+ Tumour"
"6843",1808.91534391534,156.100529100529,"p53+Tumour"
"6844",1820.62648401826,451.401826484018,"Keratin+ Tumour"
"6845",1805.9801980198,1086.0099009901,"Keratin+ Tumour"
"6846",1809.37722419929,1361.55516014235,"Keratin+ Tumour"
"6847",1813.62283737024,1383.78719723183,"Keratin+ Tumour"
"6849",1816.34160583942,529.531386861314,"Keratin+ Tumour"
"6851",1816.12828947368,2009.02960526316,"Keratin+ Tumour"
"6852",1822.17518939394,183.506628787879,"p53+Tumour"
"6853",1811.53957996769,238.232633279483,"Immune"
"6854",1816.91788856305,895.862170087977,"Keratin+ Tumour"
"6855",1813.5092936803,1489.63568773234,"Keratin+ Tumour"
"6856",1815.11974110032,1649.95792880259,"Keratin+ Tumour"
"6857",1815.70872274143,1764.82710280374,"Keratin+ Tumour"
"6858",1816.08126036484,421.980099502488,"Keratin+ Tumour"
"6859",1821.43231441048,483.687045123726,"Keratin+ Tumour"
"6860",1818.40566037736,853.136118598383,"Keratin+ Tumour"
"6861",1817.72023809524,1582,"Keratin+ Tumour"
"6862",1817.20930232558,266.852713178295,"Immune"
"6863",1823.66019417476,757.624133148405,"Keratin+ Tumour"
"6864",1817.38041431262,662.412429378531,"Keratin+ Tumour"
"6866",1819.51127819549,1538.61654135338,"Keratin+ Tumour"
"6867",1822.78791334093,1966.40022805017,"Keratin+ Tumour"
"6868",1820.84482758621,1159.44683908046,"Keratin+ Tumour"
"6869",1819.97909407665,136.059233449477,"p53+Tumour"
"6871",1822.26750448833,945.254937163375,"Immune"
"6872",1820.01246105919,1097.46728971963,"Keratin+ Tumour"
"6873",1825.08565737052,91.8336653386454,"p53+Tumour"
"6874",1817.67555555556,963.706666666667,"Endothelial"
"6875",1823.85359801489,1066.09181141439,"Keratin+ Tumour"
"6876",1828.45482233503,1347.96852791878,"Keratin+ Tumour"
"6878",1824.42251223491,1791.14192495922,"Keratin+ Tumour"
"6879",1822.77852348993,1829.8322147651,"Keratin+ Tumour"
"6882",1830.90729166667,550.523958333333,"Keratin+ Tumour"
"6883",1819.23826714801,1078.64981949458,"Keratin+ Tumour"
"6884",1815.42682926829,1126.9756097561,"Keratin+ Tumour"
"6885",1834.76300578035,221.105202312139,"p53+Tumour"
"6886",1827.95412844037,359.908256880734,"Keratin+ Tumour"
"6887",1824.34265734266,1185.14685314685,"Keratin+ Tumour"
"6888",1822.89277389277,1250.5641025641,"Immune"
"6890",1817.81072555205,1847.70662460568,"Keratin+ Tumour"
"6891",1826.84905660377,382.41166380789,"Keratin+ Tumour"
"6892",1833.40882002384,404.039332538737,"Keratin+ Tumour"
"6893",1825.17278617711,1001.05615550756,"Immune"
"6894",1820.48760330579,1138.85950413223,"Keratin+ Tumour"
"6897",1829.595463138,1407.34782608696,"Immune"
"6898",1832.61367837338,1813.27911275416,"Keratin+ Tumour"
"6899",1826.13333333333,1130.85,"Keratin+ Tumour"
"6900",1833.04094165814,1223.36949846469,"Keratin+ Tumour"
"6901",1824.812,1990.748,"Keratin+ Tumour"
"6902",1830.6273830156,693.03986135182,"Keratin+ Tumour"
"6903",1835.272,835.170666666667,"Keratin+ Tumour"
"6904",1829.95566502463,1117.12807881773,"Keratin+ Tumour"
"6906",1831.50363196126,154.27602905569,"p53+Tumour"
"6907",1837.40546448087,872.230601092896,"Keratin+ Tumour"
"6908",1832.83244206774,1521.94652406417,"Keratin+ Tumour"
"6909",1830.03129890454,1600.80438184664,"Keratin+ Tumour"
"6910",1833.57322175732,1882.93305439331,"Keratin+ Tumour"
"6911",1832.56158357771,510.41935483871,"Keratin+ Tumour"
"6912",1831.90249187432,729.759479956663,"Keratin+ Tumour"
"6914",1835.82703488372,1498.13662790698,"Keratin+ Tumour"
"6917",1832.57692307692,1631.76923076923,"Keratin+ Tumour"
"6919",1828.33974358974,1934.35897435897,"Mesenchymal"
"6921",1828.95794392523,257.817757009346,"Immune"
"6922",1835.37201365188,1846.71672354949,"Keratin+ Tumour"
"6923",1836.58456973294,331.363501483679,"p53+Tumour"
"6924",1835.85067873303,799.678733031674,"Immune"
"6925",1831.6862170088,1449.53079178886,"Immune"
"6926",1845.51678535097,132.057985757884,"p53+Tumour"
"6928",1836.51187335092,922.303430079156,"Immune"
"6930",1839.31712962963,614.060185185185,"Keratin+ Tumour"
"6931",1837.29032258065,780.087976539589,"Keratin+ Tumour"
"6932",1838.46719160105,965.015748031496,"Immune"
"6934",1841.99403874814,1384.12369597615,"Keratin+ Tumour"
"6935",1838.11217948718,1865.16346153846,"Keratin+ Tumour"
"6936",1841.70886075949,1760.99367088608,"Keratin+ Tumour"
"6937",1842.28456913828,1952.04408817635,"Keratin+ Tumour"
"6938",1841.04848484848,1998.4,"Keratin+ Tumour"
"6939",1842.72972972973,672.702702702703,"Keratin+ Tumour"
"6940",1835.67169811321,1032.98867924528,"Keratin+ Tumour"
"6942",1843.61228813559,1047.35381355932,"p53+Tumour"
"6943",1844.86111111111,1088.19005847953,"p53+Tumour"
"6944",1839.54639175258,474.128865979381,"Keratin+ Tumour"
"6945",1842.84512428298,1141.6137667304,"Keratin+ Tumour"
"6946",1839.1686746988,1327.01204819277,"Unidentified"
"6947",1837.18713450292,1433.52631578947,"Immune"
"6948",1851.60086299892,1186.02265372168,"Keratin+ Tumour"
"6949",1840.60431654676,199.604316546763,"p53+Tumour"
"6951",1846.39661654135,1467.79323308271,"Keratin+ Tumour"
"6953",1846.23688969259,308.517179023508,"Keratin+ Tumour"
"6955",1846.46060606061,1062.93333333333,"p53+Tumour"
"6956",1844.82840236686,436.867850098619,"Keratin+ Tumour"
"6958",1847.27576601671,1831.55710306407,"Keratin+ Tumour"
"6959",1847.126,1924.158,"Immune"
"6960",1847.29464285714,791.839285714286,"Keratin+ Tumour"
"6961",1846.19402985075,1446.71641791045,"Immune"
"6962",1843.0989010989,1202.95604395604,"Keratin+ Tumour"
"6963",1842.13793103448,1662.12732095491,"Tumour"
"6964",1846.33226837061,979.095846645367,"Immune"
"6965",1849.32279909707,174.537246049661,"p53+Tumour"
"6966",1853.38560687433,261.567132116004,"Keratin+ Tumour"
"6967",1848.83954154728,374.916905444126,"Keratin+ Tumour"
"6968",1857.89158345221,1107.5392296719,"Keratin+ Tumour"
"6969",1848.86363636364,1358.83116883117,"Immune"
"6970",1852.72202797203,1643.95629370629,"Keratin+ Tumour"
"6971",1845.28530259366,108.625360230548,"p53+Tumour"
"6972",1844.24716981132,814.494339622642,"Immune"
"6973",1848.36574074074,1020.17592592593,"Keratin+ Tumour"
"6974",1842.19398907104,1164.10109289617,"Keratin+ Tumour"
"6975",1854.56466302368,1270.66666666667,"Keratin+ Tumour"
"6976",1851.021875,1798.971875,"Keratin+ Tumour"
"6977",1852.97341513292,696.963190184049,"Keratin+ Tumour"
"6978",1848.31967213115,1217.36885245902,"Keratin+ Tumour"
"6980",1855.15698924731,1625.33548387097,"Keratin+ Tumour"
"6981",1851.99230769231,1977.03846153846,"Keratin+ Tumour"
"6982",1850.68248175182,2014.69343065693,"Keratin+ Tumour"
"6983",1860.32448733414,94.1688781664656,"p53+Tumour"
"6984",1859.37744533947,605.331415420023,"Keratin+ Tumour"
"6985",1849.69759450172,724.350515463918,"Keratin+ Tumour"
"6986",1856.11914893617,45.8542553191489,"Immune"
"6987",1857.68789808917,212.146496815287,"p53+Tumour"
"6988",1853.64675324675,354.176623376623,"Keratin+ Tumour"
"6989",1851.60752688172,763.688172043011,"Keratin+ Tumour"
"6990",1851.23684210526,772.210526315789,"Keratin+ Tumour"
"6992",1855.42696629213,1441.80337078652,"Immune"
"6993",1858.5814479638,494.547511312217,"Keratin+ Tumour"
"6995",1851.96261682243,1845.75700934579,"Keratin+ Tumour"
"6996",1858.69426751592,1945.08704883227,"Keratin+ Tumour"
"6997",1860.28461538462,291.56,"Keratin+ Tumour"
"6998",1851.65477560414,639.796317606444,"Keratin+ Tumour"
"6999",1852.53551912568,1785.98360655738,"Immune"
"7000",1850.36818181818,888.659090909091,"Keratin+ Tumour"
"7001",1854.184,1207.104,"Keratin+ Tumour"
"7002",1854.74846625767,1340.03885480573,"Immune"
"7003",1856.99693251534,1523.88343558282,"Keratin+ Tumour"
"7004",1851.14173228346,1602.46850393701,"Keratin+ Tumour"
"7005",1859.49487179487,330.84358974359,"Keratin+ Tumour"
"7006",1853.84112149533,1233.79439252336,"Keratin+ Tumour"
"7007",1863.0640625,193.690625,"p53+Tumour"
"7008",1867.68121590023,1421.27591582229,"Keratin+ Tumour"
"7009",1857.21962616822,1812.41121495327,"Keratin+ Tumour"
"7010",1858.10858585859,532.838383838384,"Keratin+ Tumour"
"7011",1859.23214285714,941.133928571429,"Mesenchymal"
"7013",1861.61495844875,421.656509695291,"Keratin+ Tumour"
"7014",1867.27973358706,744.929590865842,"Keratin+ Tumour"
"7015",1862.55151515152,1153.07272727273,"Keratin+ Tumour"
"7016",1859.18731117825,396.435045317221,"Keratin+ Tumour"
"7017",1858.8064516129,850.985663082437,"Immune"
"7018",1859.5704787234,1559.80984042553,"Keratin+ Tumour"
"7019",1861.9406779661,443.733050847458,"Keratin+ Tumour"
"7020",1867.16920731707,1287.15091463415,"Endothelial"
"7021",1869.93017751479,1589.67337278107,"Keratin+ Tumour"
"7022",1873.52642276423,874.009146341463,"Keratin+ Tumour"
"7023",1868.4713740458,899.162213740458,"Keratin+ Tumour"
"7024",1863.23397435897,1130.8125,"Keratin+ Tumour"
"7025",1870.59520807062,567.063051702396,"Keratin+ Tumour"
"7026",1876.86842105263,675.134868421053,"Keratin+ Tumour"
"7027",1869.8951048951,712.783216783217,"Keratin+ Tumour"
"7028",1868.3937947494,1218.58233890215,"Keratin+ Tumour"
"7029",1863.82307692308,1613.84615384615,"Keratin+ Tumour"
"7031",1869.55333333333,374.722222222222,"Keratin+ Tumour"
"7032",1861.43946188341,1239.48430493274,"Keratin+ Tumour"
"7033",1867.29411764706,1656.88235294118,"Keratin+ Tumour"
"7034",1868.43760399334,1859.17304492512,"Keratin+ Tumour"
"7036",1883.66595744681,166.585106382979,"p53+Tumour"
"7038",1870.46192893401,1071.96446700508,"p53+Tumour"
"7039",1860.0254691689,1317.90616621984,"Immune"
"7041",1864.7969151671,1769.01799485861,"Immune"
"7042",1868.89119170984,314.60103626943,"Keratin+ Tumour"
"7043",1870.09090909091,1051.09454545455,"p53+Tumour"
"7044",1864.90740740741,1084.48765432099,"p53+Tumour"
"7045",1867.66666666667,1202.82424242424,"Keratin+ Tumour"
"7046",1867.28571428571,1729.06593406593,"Keratin+ Tumour"
"7047",1879.02678571429,590.150297619048,"Keratin+ Tumour"
"7048",1873.35851183765,782.15670800451,"Keratin+ Tumour"
"7049",1870.07540983607,1169.05573770492,"Keratin+ Tumour"
"7050",1867.17054263566,1249.66666666667,"Keratin+ Tumour"
"7051",1872.07089552239,1823.48880597015,"Keratin+ Tumour"
"7052",1866.62831858407,126.256637168142,"p53+Tumour"
"7053",1871.42986425339,138.606334841629,"p53+Tumour"
"7054",1868.58108108108,1670.31081081081,"Keratin+ Tumour"
"7055",1873.80412371134,452.773195876289,"Keratin+ Tumour"
"7056",1873.7506234414,543.610972568579,"Keratin+ Tumour"
"7058",1880.57765957447,350.555319148936,"Keratin+ Tumour"
"7059",1871.36363636364,656.562937062937,"Mesenchymal"
"7061",1876.99676898223,916.529886914378,"Keratin+ Tumour"
"7062",1870.29765886288,1683.49163879599,"Keratin+ Tumour"
"7063",1876.46814404432,1458.61772853186,"Keratin+ Tumour"
"7067",1876.65610859729,846.429864253394,"Keratin+ Tumour"
"7068",1880.22717842324,1372.02385892116,"Keratin+ Tumour"
"7069",1875.66315789474,2016.4,"Keratin+ Tumour"
"7072",1875.09265175719,1749.16293929712,"Keratin+ Tumour"
"7073",1882.8598540146,393.398540145985,"Keratin+ Tumour"
"7074",1878.3718487395,432.655462184874,"Keratin+ Tumour"
"7076",1888.1018907563,1615.43172268908,"Keratin+ Tumour"
"7077",1881.74548736462,116.463898916968,"p53+Tumour"
"7078",1884.55405405405,233.668918918919,"p53+Tumour"
"7079",1877.60854092527,1707.01067615658,"Keratin+ Tumour"
"7080",1877.48923679061,1888.72211350294,"Mesenchymal"
"7081",1885.00929614874,263.833997343957,"p53+Tumour"
"7082",1885.30628272251,484.024869109948,"Tumour"
"7084",1882.81609195402,1239.04137931034,"Keratin+ Tumour"
"7086",1883.59056122449,1962.54081632653,"Immune"
"7087",1886.68576104746,1259.17512274959,"Keratin+ Tumour"
"7088",1879.33225806452,1787.39838709677,"Keratin+ Tumour"
"7089",1877.05128205128,1806.32692307692,"Keratin+ Tumour"
"7090",1875.95,1841.87894736842,"Keratin+ Tumour"
"7091",1887.90909090909,41.5266955266955,"p53+Tumour"
"7093",1886.26768642447,202.405353728489,"Keratin+ Tumour"
"7094",1879.88855421687,694.951807228916,"Keratin+ Tumour"
"7097",1885.78237410072,1562.54856115108,"Keratin+ Tumour"
"7098",1882.18079096045,1640.54802259887,"Keratin+ Tumour"
"7099",1883.77578475336,1937.03587443946,"Immune"
"7100",1888.21518987342,620.970464135021,"Keratin+ Tumour"
"7101",1892.02379064235,990.620142743854,"Keratin+ Tumour"
"7103",1885.30365296804,285.694063926941,"Keratin+ Tumour"
"7104",1888.76712328767,723.745596868884,"Keratin+ Tumour"
"7105",1883.13636363636,1650.02727272727,"Keratin+ Tumour"
"7106",1886.32848232848,1731.71101871102,"Keratin+ Tumour"
"7107",1885.02443609023,1912.28195488722,"Mesenchymal"
"7108",1883.72075471698,645.060377358491,"Keratin+ Tumour"
"7109",1890.1986970684,1188.28773072747,"Keratin+ Tumour"
"7110",1891.54374307863,1324.54374307863,"Endothelial"
"7111",1889.43785632839,1997.85632839225,"Keratin+ Tumour"
"7112",1888.53494623656,762.061827956989,"p53+Tumour"
"7113",1887.89977728285,1485.90423162584,"Keratin+ Tumour"
"7114",1889.45289855072,1668.8115942029,"Keratin+ Tumour"
"7115",1889.1620795107,1079.49541284404,"p53+Tumour"
"7116",1891.78358208955,1218.16231343284,"p53+Tumour"
"7117",1894.34848484848,91.6790633608815,"p53+Tumour"
"7118",1889.12693498452,313.835913312693,"Keratin+ Tumour"
"7119",1887.4962962963,550.42962962963,"Keratin+ Tumour"
"7121",1886.73027522936,941.662385321101,"Keratin+ Tumour"
"7123",1887.21698113208,800.292452830189,"Keratin+ Tumour"
"7124",1890.02395209581,1062.39520958084,"p53+Tumour"
"7126",1906.23590150913,145.610007942812,"p53+Tumour"
"7128",1898.13345521024,1417.61608775137,"Keratin+ Tumour"
"7129",1891.34513274336,410.194690265487,"Keratin+ Tumour"
"7130",1891.76923076923,419.810256410256,"Keratin+ Tumour"
"7131",1892.97023809524,808.922619047619,"Keratin+ Tumour"
"7132",1901.04730290456,1036.40331950207,"Keratin+ Tumour"
"7133",1893.90204081633,1399.77142857143,"Tumour"
"7134",1896.71641791045,1579.89552238806,"Keratin+ Tumour"
"7135",1899.14210526316,1873.61973684211,"Immune"
